Entry	Entry Name	Protein names	Gene Names	Mass	Interacts with	Subunit structure
O31952	YONF_BACSU	SPbeta prophage-derived uncharacterized protein YonF	yonF BSU21110	68396		
O31953	YONE_BACSU	SPbeta prophage-derived uncharacterized protein YonE	yonE BSU21120	57815		
O31954	YOND_BACSU	SPbeta prophage-derived uncharacterized protein YonD	yonD BSU21130	55050		
O31955	YONC_BACSU	SPbeta prophage-derived uncharacterized protein YonC	yonC BSU21140	19609		
O31956	YONB_BACSU	SPbeta prophage-derived uncharacterized protein YonB	yonB BSU21150	37199		
O31957	YONA_BACSU	SPbeta prophage-derived uncharacterized protein YonA	yonA BSU21160	17562		
O31958	YOMZ_BACSU	SPbeta prophage-derived uncharacterized protein YomZ	yomZ BSU21170	15482		
O31959	YOMY_BACSU	SPbeta prophage-derived uncharacterized protein YomY	yomY BSU21180	9489		
O31960	YOMX_BACSU	SPbeta prophage-derived uncharacterized protein YomX	yomX BSU21190	24180		
O31961	YOMW_BACSU	SPbeta prophage-derived uncharacterized protein YomW	yomW BSU21200	19333		
O31962	YOMV_BACSU	SPbeta prophage-derived uncharacterized protein YomV	yomV BSU21210	27776		
O31963	YOMU_BACSU	SPbeta prophage-derived uncharacterized protein YomU	yomU BSU21220	29050		
O31964	YOMT_BACSU	SPbeta prophage-derived uncharacterized protein YomT	yomT BSU21230	8639		
O31965	YOMS_BACSU	SPbeta prophage-derived uncharacterized protein YomS	yomS BSU21240	12898		
O31966	YOMR_BACSU	SPbeta prophage-derived uncharacterized protein YomR	yomR BSU21250	44825		
O31967	YOMQ_BACSU	SPbeta prophage-derived uncharacterized protein YomQ	yomQ BSU21260	13283		
O31968	YOMP_BACSU	SPbeta prophage-derived uncharacterized protein YomP	yomP BSU21270	7309		
O31969	YOMO_BACSU	SPbeta prophage-derived uncharacterized protein YomO	yomO BSU21280	19204		
O31970	YOMN_BACSU	SPbeta prophage-derived uncharacterized protein YomN	yomN BSU21290	15370		
O31972	YOZP_BACSU	Uncharacterized protein YozP	yozP BSU21310	12361		
O31973	YOML_BACSU	SPbeta prophage-derived uncharacterized protein YomL	yomL BSU21320	25433		
O31974	YOMK_BACSU	SPbeta prophage-derived uncharacterized protein YomK	yomK BSU21330	16843		
O31975	YOMJ_BACSU	SPbeta prophage-derived uncharacterized membrane protein YomJ	yomJ BSU21340	25235		
O31977	YOMH_BACSU	SPbeta prophage-derived uncharacterized protein YomH	yomH BSU21360	29406		
O31978	YOMG_BACSU	SPbeta prophage-derived uncharacterized protein YomG	yomG BSU21370	98885		
O31979	YOMF_BACSU	SPbeta prophage-derived uncharacterized protein YomF	yomF BSU21380	31750		
O31980	YOME_BACSU	SPbeta prophage-derived uncharacterized protein YomE	yomE BSU21390	71098		
O31981	YOMD_BACSU	SPbeta prophage-derived uncharacterized protein YomD	yomD BSU21400	31975		
O31991	YOLD_BACSU	SPbeta prophage-derived uncharacterized protein YolD	yolD BSU21510	12997		
O31992	YOLC_BACSU	SPbeta prophage-derived uncharacterized protein YolC	yolC BSU21520	12792		
O31993	YOLB_BACSU	SPbeta prophage-derived uncharacterized protein YolB	yolB BSU21530	13295		
O31994	YOLA_BACSU	SPbeta prophage-derived uncharacterized protein YolA	yolA BSU21540	17229		
O31996	YOKK_BACSU	SPbeta prophage-derived uncharacterized protein YokK	yokK BSU21560	22053		
O31999	YOKH_BACSU	SPbeta prophage-derived uncharacterized protein YokH	yokH BSU21590	21534		
O32000	YOKG_BACSU	SPbeta prophage-derived pesticidal crystal protein-like YokG	yokG BSU21600	40743		
O32002	YOKE_BACSU	SPbeta prophage-derived uncharacterized protein YokE	yokE BSU21620	18252		
O32004	YOKC_BACSU	SPbeta prophage-derived uncharacterized protein YokC	yokC BSU21640	20521		
O32007	YPZA_BACSU	Uncharacterized protein YpzA	ypzA BSU21950	10062		
O32012	YPZC_BACSU	Uncharacterized protein YpzC	ypzC BSU23320	8861		
O32013	YPZD_BACSU	Spore germination protein-like protein YpzD	ypzD BSU23350	7610		
O32014	YQZH_BACSU	Uncharacterized protein YqzH	yqzH BSU23720	7953		
O32015	YQZF_BACSU	Uncharacterized protein YqzF	yqzF BSU24110	8865		
O32019	YQZG_BACSU	Uncharacterized protein YqzG	yqzG BSU24650	12590		
O32020	YQZE_BACSU	Uncharacterized protein YqzE	yqzE BSU24660	7415		
O32022	YQZD_BACSU	Uncharacterized protein YqzD	yqzD BSU24930	13324		
O32023	YQZC_BACSU	Uncharacterized protein YqzC	yqzC BSU24940	17027		
O32026	YQZI_BACSU	Uncharacterized protein YqzI	yqzI BSU25850	5893		
O32027	YRZI_BACSU	Uncharacterized protein YrzI	yrzI BSU27190	6211		
O32030	YRZA_BACSU	Uncharacterized protein YrzA	yrzA BSU27290	7636		
O32040	YRZK_BACSU	Uncharacterized protein YrzK	yrzK BSU27570	6325		
O32045	YRVD_BACSU	Uncharacterized protein YrvD	yrvD BSU27630	12234		
O32046	YRVC_BACSU	Uncharacterized protein YrvC	yrvC BSU27640	18344		
O32050	YRBG_BACSU	UPF0702 transmembrane protein YrbG	yrbG BSU27680	25231		
O32051	YRZE_BACSU	Uncharacterized membrane protein YrzE	yrzE BSU27690	16325		
O32059	YRZH_BACSU	Uncharacterized protein YrzH	yrzH BSU27800	5248		
O32064	YTZA_BACSU	UPF0716 protein YtzA	ytzA BSU29170	14097		
O32065	YTZB_BACSU	Uncharacterized protein YtzB	ytzB BSU29870	11667		
O32066	YTZH_BACSU	Uncharacterized protein YtzH	ytzH BSU29910	10689		
O32073	YTZC_BACSU	Uncharacterized protein YtzC	ytzC BSU30470	10744		
O32078	YUAE_BACSU	Uncharacterized protein YuaE	yuaE BSU31030	19111		
O32082	YUBF_BACSU	Uncharacterized membrane protein YubF	yubF BSU31110	10011		
O32087	YUZA_BACSU	Uncharacterized membrane protein YuzA	yuzA BSU31380	8466		
O32089	YUZC_BACSU	Uncharacterized protein YuzC	yuzC BSU31730	14199		
O32092	YUEI_BACSU	Uncharacterized protein YueI	yueI BSU31770	15191		
O32093	YUEH_BACSU	Uncharacterized protein YueH	yueH BSU31780	9574		
O32094	YUEG_BACSU	Spore germination protein-like protein YueG	yueG BSU31790	7571		
O32096	YUZE_BACSU	Uncharacterized protein YuzE	yuzE BSU31810	14752		
O32097	YUZF_BACSU	Uncharacterized protein YuzF	yuzF BSU31820	8865		
O32098	YUEE_BACSU	Putative phosphohydrolase YueE (EC 3.-.-.-)	yueE BSU31830	20022		
O32105	YUIF_BACSU	Putative amino acid transporter YuiF	yuiF BSU32040	45937		
O32107	YUID_BACSU	Uncharacterized membrane protein YuiD	yuiD BSU32060	17182		
O32109	YUIB_BACSU	Uncharacterized membrane protein YuiB	yuiB BSU32080	11728		
O32110	YUIA_BACSU	Uncharacterized protein YuiA	yuiA yumA BSU32090	4874		
O32111	YUZG_BACSU	Uncharacterized protein YuzG	yuzG BSU32120	5174		
O32116	YUZB_BACSU	UPF0349 protein YuzB	yuzB BSU32190	8683		
O32118	YUZD_BACSU	Putative disulfide oxidoreductase YuzD	yuzD BSU32210	12659		
O32124	YUTG_BACSU	Uncharacterized protein YutG	yutG BSU32280	18664		
O32132	YUNC_BACSU	Uncharacterized protein YunC	yunC BSU32360	10875		
O32134	YUNE_BACSU	Probable membrane transporter protein YunE	yunE BSU32380	29097		
O32135	YUNF_BACSU	UPF0759 protein YunF	yunF BSU32390	32957		
O32136	YUNG_BACSU	Uncharacterized protein YunG	yunG BSU32400	13496		
O32158	YURQ_BACSU	Uncharacterized protein YurQ	yurQ BSU32620	14810		
O32160	YURS_BACSU	Uncharacterized protein YurS	yurS BSU32650	10433		
O32166	YURZ_BACSU	Uncharacterized protein YurZ	yurZ BSU32720	13678		
O32170	YUSD_BACSU	SCP2 domain-containing protein YusD	yusD BSU32760	12858		
O32172	YUSF_BACSU	Uncharacterized protein YusF	yusF BSU32780	16889		
O32173	YUSG_BACSU	Uncharacterized protein YusG	yusG BSU32790	9058		
O32175	YUSI_BACSU	Uncharacterized protein YusI	yusI BSU32810	13909		
O32180	YUSN_BACSU	Uncharacterized protein YusN	yusN BSU32860	13138		
O32185	YUSS_BACSU	Short-chain dehydrogenase/reductase homolog YusS	yusS BSU32910	11427		
O32187	YUSU_BACSU	Uncharacterized protein YusU	yusU BSU32930	11282		
O32189	YUSW_BACSU	Uncharacterized protein YusW	yusW BSU32950	16152		
O32205	YVSG_BACSU	Uncharacterized protein YvsG	yvsG BSU33350	17624		
O32207	YVGK_BACSU	Uncharacterized protein YvgK	yvgK yvsE BSU33370	34160		
O32211	YVGO_BACSU	Stress response protein YvgO	yvgO BSU33410	17602		
O32216	YVGT_BACSU	UPF0126 membrane protein YvgT	yvgT BSU33460	21716		
O32225	YVAC_BACSU	Uncharacterized membrane protein YvaC	yvaC BSU33550	69423		
O32226	YVAD_BACSU	Uncharacterized protein YvaD	yvaD BSU33560	15862		
O32244	YVBG_BACSU	UPF0056 membrane protein YvbG	yvbG BSU33850	22589		
O32245	YVBH_BACSU	Uncharacterized protein YvbH	yvbH BSU33860	23802		
O32246	YVBI_BACSU	Uncharacterized protein YvbI	yvbI BSU33870	25753		
O32247	YVBJ_BACSU	Uncharacterized membrane protein YvbJ	yvbJ BSU33880	67275		
O32254	YVBT_BACSU	Uncharacterized protein YvbT	yvbT BSU33980	37101		
O32263	YVDC_BACSU	Uncharacterized protein YvdC	yvdC BSU34650	12343		
O32265	YVZA_BACSU	Uncharacterized protein YvzA	yvzA BSU34830	13804		
O32276	USD_BACSU	Protein usd	usd BSU36430	4219		
O32277	YWMB_BACSU	Uncharacterized protein YwmB	ywmB BSU36770	28627		
O32278	YWZB_BACSU	Uncharacterized membrane protein YwzB	ywzB BSU36780	8459		
O32280	YWZC_BACSU	UPF0741 protein YwzC	ywzC BSU37610	8327		
O32282	YWZA_BACSU	UPF0410 protein YwzA	ywzA BSU38180	8294		
O32283	YXZF_BACSU	Uncharacterized protein YxzF	yxzF BSU38610	5915		
O32284	YXZE_BACSU	Uncharacterized protein YxzE	yxzE BSU38790	6836		
O32285	YXZG_BACSU	Uncharacterized protein YxzG	yxzG BSU39170	16786		
O32286	YXZC_BACSU	Uncharacterized protein YxzC	yxzC BSU39200	14247		
O32296	YYZB_BACSU	Uncharacterized protein YyzB	yyzB BSU40460	7909		
O34305	YTOQ_BACSU	Uncharacterized protein YtoQ	ytoQ BSU29850	16791		
O34306	YFLH_BACSU	Uncharacterized protein YflH	yflH BSU07680	12023		
O34318	YLOU_BACSU	Uncharacterized protein YloU	yloU BSU15830	13190		
O34322	YVLA_BACSU	Uncharacterized protein YvlA	yvlA BSU35130	11821		
O34326	YOQK_BACSU	SPbeta prophage-derived uncharacterized protein YoqK	yoqK BSU20600	8384		
O34329	CTAG_BACSU	Protein CtaG	ctaG BSU14930	34069		
O34339	YOQI_BACSU	SPbeta prophage-derived uncharacterized protein YoqI	yoqI BSU20620	7450		
O34343	YOAK_BACSU	UPF0700 transmembrane protein YoaK	yoaK BSU18640	24163		
O34345	YFLJ_BACSU	Uncharacterized protein YflJ	yflJ BSU07660	5313		
O34352	YEEC_BACSU	Uncharacterized protein YeeC	yeeC BSU06780	43851		
O34353	YDJN_BACSU	Uncharacterized protein YdjN	ydjN BSU06260	39711		
O34355	YTCJ_BACSU	Putative amidohydrolase YtcJ (EC 3.5.-.-)	ytcJ BSU29550	58476		
O34356	YNZE_BACSU	Uncharacterized protein YnzE	ynzE BSU18270	11237		
O34357	YTPP_BACSU	Thioredoxin-like protein YtpP	ytpP BSU29840	12747		
O34359	YOQJ_BACSU	Uncharacterized SPbeta prophage-derived protein YoqJ	yoqJ BSU20610	19883		
O34365	YTMB_BACSU	Uncharacterized protein YtmB	ytmB BSU30570	9267		
O34377	YOBM_BACSU	Uncharacterized protein YobM	yobM BSU19010	21655		
O34378	YTEU_BACSU	Uncharacterized protein YteU	yteU BSU30090	25933		
O34380	YBCI_BACSU	Uncharacterized protein YbcI	ybcI BSU01880	13863		
O34382	YVOD_BACSU	Uncharacterized membrane protein YvoD	yvoD BSU34980	33603		
O34384	YCEE_BACSU	Uncharacterized protein YceE	yceE BSU02910	20948		
O34394	YJJA_BACSU	Uncharacterized protein YjjA	yjjA BSU12230	29837		
O34401	YOPX_BACSU	SPbeta prophage-derived uncharacterized protein YopX	yopX BSU20730	15194		SUBUNIT: Homodimer. {ECO:0000305}.
O34402	YRRD_BACSU	Uncharacterized protein YrrD	yrrD BSU27470	19729		
O34405	YKZD_BACSU	Uncharacterized protein YkzD	ykzD BSU13290	5416		
O34407	YOTD_BACSU	SPbeta prophage-derived uncharacterized protein YotD	yotD yokD BSU19920	5014		
O34413	YTCC_BACSU	Putative glycosyltransferase YtcC (EC 2.4.-.-)	ytcC BSU30880	46160		
O34414	YODN_BACSU	Uncharacterized protein YodN	yodN yokV BSU19670	26929		
O34418	YFKI_BACSU	Uncharacterized protein YfkI	yfkI BSU07890	12051		
O34423	YJQC_BACSU	Uncharacterized protein YjqC	yjqC BSU12490	31310		
O34424	YTEJ_BACSU	Uncharacterized membrane protein YteJ	yteJ BSU29520	19119		
O34428	YJLA_BACSU	Uncharacterized protein YjlA	yjlA BSU12260	35625		
O34429	YOQE_BACSU	SPbeta prophage-derived uncharacterized protein YoqE	yoqE BSU20660	6591		
O34430	YTNM_BACSU	Probable membrane transporter protein YtnM	ytnM BSU29280	31787		
O34433	YOBO_BACSU	Putative phage-related protein YobO	yobO BSU19030	87740		
O34434	YDJG_BACSU	Uncharacterized protein YdjG	ydjG BSU06190	38324		
O34437	YFKH_BACSU	Putative ribonuclease-like protein YfkH	yfkH BSU07900	30469		
O34438	YJFB_BACSU	Uncharacterized protein YjfB	yjfB BSU12120	5983		
O34439	YFLP_BACSU	UPF0065 protein YflP	yflP BSU07600	35760		
O34445	YLBN_BACSU	Uncharacterized protein YlbN	ylbN BSU15070	19994		
O34446	YJPA_BACSU	Uncharacterized protein YjpA	yjpA BSU12450	9642		
O34447	YCEF_BACSU	Uncharacterized membrane protein YceF	yceF BSU02920	29167		
O34448	YOPQ_BACSU	SPbeta prophage-derived uncharacterized protein YopQ	yopQ BSU20800	53504		
O34449	YOQD_BACSU	SPbeta prophage-derived putative antirepressor protein YoqD	yoqD BSU20670	28593		
O34454	YKAA_BACSU	UPF0111 protein YkaA	ykaA BSU12850	23844		
O34458	YJFC_BACSU	Uncharacterized protein YjfC	yjfC BSU12130	34160		
O34468	YLBP_BACSU	Uncharacterized N-acetyltransferase YlbP (EC 2.3.1.-)	ylbP BSU15100	19039		
O34471	YTLQ_BACSU	Uncharacterized protein YtlQ	ytlQ BSU29950	36068		
O34478	YCCF_BACSU	Uncharacterized protein YccF	yccF BSU02720	40038		
O34489	YFLD_BACSU	Uncharacterized protein YflD	yflD BSU07720	5492		
O34495	YKOP_BACSU	Uncharacterized protein YkoP	ykoP BSU13360	21488		
O34496	YTPQ_BACSU	UPF0354 protein YtpQ	ytpQ BSU29830	31043		
O34498	YOPT_BACSU	SPbeta prophage-derived uncharacterized protein YopT	yopT BSU20770	8078		SUBUNIT: Homodimer. {ECO:0000305|Ref.2}.
O34503	YTZD_BACSU	Uncharacterized protein YtzD	ytzD BSU29430	5178		
O34504	YCEB_BACSU	Uncharacterized protein YceB	yceB BSU02880	36884		
O34509	YOPZ_BACSU	SPbeta prophage-derived uncharacterized protein YopZ	yopZ BSU20710	7962		
O34516	YOCB_BACSU	Uncharacterized protein YocB	yocB BSU19150	30187		
O34533	YTCD_BACSU	Uncharacterized HTH-type transcriptional regulator YtcD	ytcD BSU29030	14495		
O34535	YOAT_BACSU	Uncharacterized protein YoaT	yoaT BSU18750	30605		
O34537	YOSV_BACSU	SPbeta prophage-derived uncharacterized protein YosV	yosV yojX BSU19990	10961		
O34541	YOAW_BACSU	Uncharacterized protein YoaW	yoaW BSU18780	16609		
O34542	YFLK_BACSU	Uncharacterized protein YflK	yflK BSU07650	24834		
O34549	YLBO_BACSU	Uncharacterized protein YlbO	ylbO BSU15090	22366		
O34551	YKOI_BACSU	Uncharacterized membrane protein YkoI	ykoI BSU13270	24895		
O34554	YJFA_BACSU	Uncharacterized protein YjfA	yjfA BSU12110	16880		
O34555	YOED_BACSU	Uncharacterized protein YoeD	yoeD BSU18400	8990		
O34558	YOPR_BACSU	SPbeta prophage-derived uncharacterized protein YopR	yopR BSU20790	37499		
O34578	YJNA_BACSU	Probable membrane transporter protein YjnA	yjnA BSU12400	27136		
O34579	YFKD_BACSU	Uncharacterized protein YfkD	yfkD BSU07930	29587		
O34584	YOQF_BACSU	SPbeta prophage-derived uncharacterized protein YoqF	yoqF BSU20650	8201		
O34585	YJZC_BACSU	Uncharacterized protein YjzC	yjzC BSU11260	6738		
O34588	YKUJ_BACSU	Uncharacterized protein YkuJ	ykuJ BSU14100	9245		
O34593	YJQA_BACSU	Uncharacterized protein YjqA	yjqA BSU12470	13824		
O34601	YIDD_BACSU	Putative membrane protein insertion efficiency factor	ytjA BSU30680	8491		
O34604	YVKN_BACSU	Uncharacterized protein YvkN	yvkN BSU35140	8932		
O34605	YOPM_BACSU	SPbeta prophage-derived uncharacterized protein YopM	yopM BSU20840	7905		
O34611	YOAR_BACSU	Uncharacterized protein YoaR	yoaR BSU18720	34084		
O34612	YJLB_BACSU	Uncharacterized protein YjlB	yjlB BSU12270	18336		
O34621	YCDB_BACSU	Uncharacterized protein YcdB	ycdB BSU02790	53865		
O34626	YFMB_BACSU	Uncharacterized protein YfmB	yfmB BSU07530	14034		
O34628	YVLB_BACSU	Uncharacterized protein YvlB	yvlB BSU35120	41081		
O34633	YJLC_BACSU	Uncharacterized protein YjlC	yjlC BSU12280	15583		
O34636	YOCA_BACSU	Uncharacterized membrane protein YocA	yocA BSU19130	25561		
O34637	YOBU_BACSU	Putative transcriptional regulator protein YobU	yobU BSU19090	18623		
O34642	YOTB_BACSU	SPbeta prophage-derived uncharacterized protein YotB	yotB yokB BSU19940	32246		
O34648	YVLD_BACSU	Uncharacterized membrane protein YvlD	yvlD BSU35100	12904		
O34654	YODI_BACSU	Uncharacterized protein YodI	yodI yolA BSU19610	9194		
O34658	YLBG_BACSU	UPF0298 protein YlbG	ylbG BSU15000	10825		
O34679	YJIA_BACSU	Uncharacterized protein YjiA	yjiA BSU12200	10504		
O34681	YJGD_BACSU	Uncharacterized protein YjgD	yjgD BSU12170	21272		
O34682	YLBB_BACSU	Uncharacterized protein YlbB	ylbB BSU14950	16183		
O34684	YJKA_BACSU	UPF0014 membrane protein YjkA	yjkA BSU12240	27414		
O34696	YTOA_BACSU	Uncharacterized transferase YtoA (EC 2.-.-.-)	ytoA BSU30520	18783		
O34699	YOTJ_BACSU	SPbeta prophage-derived uncharacterized protein YotJ	yotJ yokG BSU19860	8485		
O34700	YEBG_BACSU	Uncharacterized protein YebG	yebG BSU06410	7567		
O34702	YOTC_BACSU	SPbeta prophage-derived uncharacterized protein YotC	yotC yokC BSU19930	7503		
O34704	YXNB_BACSU	Uncharacterized protein YxnB	yxnB BSU39910	19039		
O34713	YJZD_BACSU	Uncharacterized membrane protein YjzD	yjzD BSU11270	6990		
O34715	YDJC_BACSU	Uncharacterized protein YdjC	ydjC BSU06130	13636		
O34719	YVLC_BACSU	Uncharacterized membrane protein YvlC	yvlC BSU35110	7469		
O34722	YFMG_BACSU	Uncharacterized protein YfmG	yfmG BSU07480	56542		
O34730	YOPY_BACSU	SPbeta prophage-derived uncharacterized protein YopY	yopY BSU20720	10944		
O34733	YDJJ_BACSU	Uncharacterized membrane protein YdjJ	ydjJ BSU06220	37787		
O34735	YVPB_BACSU	Uncharacterized protein YvpB	yvpB BSU34940	27511		
O34743	YLBA_BACSU	Uncharacterized protein YlbA	ylbA BSU14940	13493		
O34759	YDJO_BACSU	Uncharacterized protein YdjO	ydjO BSU06270	7847		SUBUNIT: Interacts with the RNA polymerase core. {ECO:0000269|PubMed:21710567}.
O34763	YKOL_BACSU	Stress response protein YkoL	ykoL BSU13330	7413		
O34766	YOPS_BACSU	SPbeta prophage-derived uncharacterized HTH-type transcriptional regulator YopS	yopS BSU20780	8579		
O34772	YCDC_BACSU	Uncharacterized protein YcdC	ycdC BSU02800	52203		
O34774	YOBJ_BACSU	Uncharacterized protein YobJ	yobJ BSU18980	33749		
O34775	YOST_BACSU	SPbeta prophage-derived putative transcriptional regulator YosT	yosT yojV BSU20010	17015		
O34776	YKUK_BACSU	Uncharacterized protein YkuK	ykuK BSU14110	19486		
O34778	YDJB_BACSU	Uncharacterized protein YdjB	ydjB BSU06120	12850		
O34780	YOBF_BACSU	Uncharacterized protein YobF	yobF BSU18890	35348		
O34783	YKUS_BACSU	UPF0180 protein YkuS	ykuS BSU14200	8494		
O34784	YOBI_BACSU	Uncharacterized membrane protein YobI	yobI BSU18970	140620		
O34785	YJQB_BACSU	UPF0714 protein YjqB	yjqB BSU12480	22851		
O34789	YDJI_BACSU	Uncharacterized protein YdjI	ydjI BSU06210	36081		
O34791	YOPO_BACSU	SPbeta prophage-derived uncharacterized HTH-type transcriptional regulator YopO	yopO BSU20820	7947		
O34795	YBCH_BACSU	Uncharacterized protein YbcH	ybcH BSU01870	11359		
O34803	YEAA_BACSU	Uncharacterized protein YeaA	yeaA ydjQ BSU06290	37731		
O34809	YCEG_BACSU	Uncharacterized protein YceG	yceG BSU02930	62774		
O34811	YTWI_BACSU	UPF0756 membrane protein YtwI	ytwI BSU29150	16066		
O34820	YOTM_BACSU	SPbeta prophage-derived uncharacterized protein YotM	yotM yodV yokI BSU19830	22811		
O34828	YRZB_BACSU	UPF0473 protein YrzB	yrzB BSU27380	10823		
O34830	YKOS_BACSU	Uncharacterized membrane protein YkoS	ykoS ykoR BSU13380	66504		
O34831	YOQB_BACSU	SPbeta prophage-derived uncharacterized protein YoqB	yoqB BSU20690	13428		
O34833	YCEH_BACSU	Uncharacterized protein YceH	yceH BSU02940	41673		
O34834	YOQC_BACSU	SPbeta prophage-derived uncharacterized protein YoqC	yoqC BSU20680	16255		
O34838	YOPW_BACSU	SPbeta prophage-derived uncharacterized protein YopW	yopW BSU20740	12549		
O34841	YOEB_BACSU	Uncharacterized protein YoeB	yoeB BSU18380	20138		
O34850	YOTN_BACSU	SPbeta prophage-derived uncharacterized protein YotN	yotN yokJ BSU19820	7071		
O34855	YOCN_BACSU	Uncharacterized protein YocN	yocN BSU19280	8260		
O34867	YLQH_BACSU	Uncharacterized protein YlqH	ylqH BSU16080	10603		
O34869	YOPV_BACSU	SPbeta prophage-derived uncharacterized protein YopV	yopV BSU20750	7677		
O34879	YKUO_BACSU	Uncharacterized protein YkuO	ykuO BSU14160	33618		
O34880	YLBD_BACSU	Uncharacterized protein YlbD	ylbD BSU14970	15278		
O34881	YTVB_BACSU	Uncharacterized protein YtvB	ytvB BSU30330	12246		
O34883	YTKC_BACSU	Uncharacterized protein YtkC	ytkC BSU30640	15151		
O34887	YFLB_BACSU	Uncharacterized protein YflB	yflB BSU07740	14925		
O34891	YJZB_BACSU	Uncharacterized protein YjzB	yjzB BSU11320	9063		
O34892	YOBS_BACSU	Uncharacterized HTH-type transcriptional regulator YobS	yobS BSU19070	21016		
O34893	YNGF_BACSU	Putative enoyl-CoA hydratase/isomerase YngF	yngF BSU18220	27872		
O34904	YEBD_BACSU	Uncharacterized protein YebD	yebD BSU06390	6581		
O34905	YFLI_BACSU	Uncharacterized protein YflI	yflI BSU07670	5804		
O34908	YKOX_BACSU	Uncharacterized membrane protein YkoX	ykoX BSU13430	24940		
O34917	YTFI_BACSU	Uncharacterized protein YtfI	ytfI BSU29510	25376		
O34921	YTOI_BACSU	Uncharacterized protein YtoI	ytoI yodW BSU29270	49038		
O34922	YTPI_BACSU	Uncharacterized membrane protein YtpI	ytpI BSU29260	10953		
O34923	YKZB_BACSU	Uncharacterized protein YkzB	ykzB BSU13320	5933		
O34927	YCZE_BACSU	Uncharacterized membrane protein YczE	yczE BSU03580	23333		
O34937	YOPU_BACSU	SPbeta prophage-derived uncharacterized protein YopU	yopU BSU20760	7658		
O34943	YTPR_BACSU	Putative tRNA-binding protein YtpR (Partial phenylalanyl-tRNA synthetase) (Partial PheRS) (pFRS)	ytpR BSU29820	21696		
O34950	YEED_BACSU	Uncharacterized protein YeeD	yeeD BSU06790	11926		
O34958	YLBE_BACSU	Uncharacterized protein YlbE	ylbE BSU14980	9867		
O34959	YJAV_BACSU	Uncharacterized protein YjaV	yjaV BSU11290	22139		
O34960	YJGB_BACSU	Uncharacterized protein YjgB	yjgB BSU12150	20807		
O34976	YOCL_BACSU	Uncharacterized protein YocL	yocL BSU19250	12963		
O34985	YOAO_BACSU	Uncharacterized protein YoaO	yoaO BSU18680	18924		
